addr:city,addr:country,addr:full,addr:housenumber,addr:housename,addr:postcode,addr:place,addr:street,email,name,opening_hours,operator,phone,ref,url,website,building,amenity,building:flats,building:levels,building:material,building:min_level,building:use,craft,height,internet_access,landuse,office,shop,source,start_date,wikipedia,id,timestamp,version,changeset,geometry,tags,osm_type
,,,,,,,,,,,,,,,,house,,,,,,,,4.6,,,,,,1966,,9344858722,1482601172,1,0,"POLYGON ((-118.8194808959961 34.14262008666992, -118.81947326660156 34.14262008666992, -118.81947326660156 34.14259338378906, -118.81956481933594 34.142578125, -118.81957244873047 34.14263153076172, -118.8196792602539 34.142616271972656, -118.81970977783203 34.14275360107422, -118.81951141357422 34.14278030395508, -118.8194808959961 34.14262008666992), (-118.81963348388672 34.1426887512207, -118.81962585449219 34.14265823364258, -118.819580078125 34.14266586303711, -118.81958770751953 34.142696380615234, -118.81963348388672 34.1426887512207))","{""building:units"":""1"",""ele"":""276.3"",""lacounty:ain"":""2060008011"",""lacounty:bld_id"":""313694875317"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,6.0,,,,,,1967,,9263036416,1482601170,1,0,"POLYGON ((-118.82659149169922 34.142852783203125, -118.82659912109375 34.14286422729492, -118.8265609741211 34.14288330078125, -118.82654571533203 34.14286422729492, -118.82654571533203 34.14287185668945, -118.82649230957031 34.142860412597656, -118.82647705078125 34.1428337097168, -118.82645416259766 34.142826080322266, -118.826416015625 34.14278030395508, -118.826416015625 34.14277648925781, -118.82637786865234 34.14272689819336, -118.8263931274414 34.14268493652344, -118.8264389038086 34.142696380615234, -118.82649230957031 34.14266586303711, -118.82660675048828 34.142818450927734, -118.82659149169922 34.142852783203125), (-118.82650756835938 34.14273452758789, -118.82648468017578 34.14274597167969, -118.82649993896484 34.142765045166016, -118.82652282714844 34.142765045166016, -118.82652282714844 34.142757415771484, -118.82650756835938 34.14273452758789))","{""building:units"":""1"",""ele"":""274.1"",""lacounty:ain"":""2059015022"",""lacounty:bld_id"":""311593875374"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,9.6,,,,,,2009,,9781288454,1482704134,1,0,"POLYGON ((-118.80621337890625 34.14252471923828, -118.80618286132812 34.14252471923828, -118.80618286132812 34.14246368408203, -118.80620574951172 34.14246368408203, -118.80620574951172 34.14239501953125, -118.80628967285156 34.142398834228516, -118.80628967285156 34.14237594604492, -118.80635833740234 34.14237594604492, -118.80635833740234 34.14238739013672, -118.80638885498047 34.14238739013672, -118.80638885498047 34.14241027832031, -118.80648803710938 34.142417907714844, -118.80648803710938 34.142452239990234, -118.80650329589844 34.142452239990234, -118.8064956665039 34.14249038696289, -118.80648040771484 34.14249038696289, -118.80647277832031 34.14260482788086, -118.80622100830078 34.142601013183594, -118.80622100830078 34.1425895690918, -118.80620574951172 34.142578125, -118.80620574951172 34.14255142211914, -118.80621337890625 34.14254379272461, -118.80621337890625 34.14252471923828), (-118.8063735961914 34.142486572265625, -118.8062973022461 34.14248275756836, -118.8062973022461 34.14252853393555, -118.8063735961914 34.14253234863281, -118.8063735961914 34.142486572265625))","{""building:units"":""1"",""ele"":""305.1"",""lacounty:ain"":""4294006061"",""lacounty:bld_id"":""201413243590000"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,5.4,,,,,,1967,,11609296066,1482747677,1,0,"POLYGON ((-118.81004333496094 34.143123626708984, -118.81021118164062 34.14303207397461, -118.81021881103516 34.143035888671875, -118.81023406982422 34.143028259277344, -118.8103256225586 34.14314270019531, -118.81031036376953 34.14315414428711, -118.8103256225586 34.14317321777344, -118.81021881103516 34.14323043823242, -118.81021881103516 34.14323425292969, -118.81018829345703 34.143253326416016, -118.81013488769531 34.143184661865234, -118.81010437011719 34.14320373535156, -118.81004333496094 34.143123626708984), (-118.81018829345703 34.14313507080078, -118.8101577758789 34.14315414428711, -118.8101806640625 34.143184661865234, -118.81021881103516 34.143165588378906, -118.81018829345703 34.14313507080078))","{""building:units"":""1"",""ele"":""279.8"",""lacounty:ain"":""2060014025"",""lacounty:bld_id"":""316509875454"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,3.6,,,,,,1967,,9222125317,1482601169,1,0,"POLYGON ((-118.8178482055664 34.142860412597656, -118.8178482055664 34.14283752441406, -118.81785583496094 34.14283752441406, -118.81784057617188 34.14272689819336, -118.81803894042969 34.1427116394043, -118.81805419921875 34.14290237426758, -118.8179702758789 34.142906188964844, -118.81796264648438 34.14285659790039, -118.8178482055664 34.142860412597656), (-118.81791687011719 34.142791748046875, -118.81791687011719 34.142826080322266, -118.81796264648438 34.142822265625, -118.81795501708984 34.14278793334961, -118.81791687011719 34.142791748046875))","{""building:units"":""1"",""ele"":""276.6"",""lacounty:ain"":""2060020019"",""lacounty:bld_id"":""314158875348"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,5.2,,,,,,1967,,11431940277,1482747674,1,0,"POLYGON ((-118.81094360351562 34.14284896850586, -118.81098175048828 34.14282989501953, -118.81098175048828 34.1428337097168, -118.81114196777344 34.14274978637695, -118.81114196777344 34.14275360107422, -118.8111801147461 34.14273452758789, -118.81124877929688 34.14282989501953, -118.81124877929688 34.14282989501953, -118.811279296875 34.14286804199219, -118.81124114990234 34.142887115478516, -118.81124114990234 34.142887115478516, -118.81111145019531 34.14295959472656, -118.81105041503906 34.14288330078125, -118.81099700927734 34.142913818359375, -118.81094360351562 34.14284896850586), (-118.81111907958984 34.142845153808594, -118.81108093261719 34.14286422729492, -118.81111145019531 34.14289474487305, -118.81114196777344 34.142879486083984, -118.81111907958984 34.142845153808594))","{""building:units"":""1"",""ele"":""279.5"",""lacounty:ain"":""2060014013"",""lacounty:bld_id"":""316274875360"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,5.0,,,,,,1966,,9317584604,1482601171,1,0,"POLYGON ((-118.82073211669922 34.143009185791016, -118.82064056396484 34.14302062988281, -118.82063293457031 34.142967224121094, -118.82051849365234 34.142982482910156, -118.82051849365234 34.1429557800293, -118.82051849365234 34.1429557800293, -118.82049560546875 34.142845153808594, -118.820556640625 34.14283752441406, -118.82054901123047 34.14280700683594, -118.82062530517578 34.14279556274414, -118.82063293457031 34.14282989501953, -118.82069396972656 34.142818450927734, -118.82073211669922 34.143009185791016), (-118.82062530517578 34.1429328918457, -118.82061767578125 34.14290237426758, -118.8205795288086 34.142906188964844, -118.8205795288086 34.142940521240234, -118.82062530517578 34.1429328918457))","{""building:units"":""1"",""ele"":""279.1"",""lacounty:ain"":""2060008001"",""lacounty:bld_id"":""313355875384"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,8.5,,,,,,1968,,9276673457,1482601170,1,0,"POLYGON ((-118.82263946533203 34.14320755004883, -118.8226318359375 34.14320373535156, -118.82257080078125 34.14323425292969, -118.82252502441406 34.14317321777344, -118.82259368896484 34.14314270019531, -118.82258605957031 34.143131256103516, -118.8226089477539 34.14311981201172, -118.8226089477539 34.14311218261719, -118.82268524169922 34.14307403564453, -118.82267761230469 34.14306640625, -118.82262420654297 34.143089294433594, -118.82254028320312 34.14296340942383, -118.82257080078125 34.142948150634766, -118.8225326538086 34.14289855957031, -118.82260131835938 34.14287185668945, -118.8226318359375 34.14291763305664, -118.8226547241211 34.142906188964844, -118.8226089477539 34.14283752441406, -118.82254028320312 34.14286804199219, -118.82249450683594 34.142791748046875, -118.82257080078125 34.142757415771484, -118.82260131835938 34.142799377441406, -118.8226089477539 34.142791748046875, -118.82258605957031 34.14275360107422, -118.82271575927734 34.1426887512207, -118.82272338867188 34.142696380615234, -118.82273864746094 34.14268493652344, -118.82278442382812 34.14274978637695, -118.82276153564453 34.14276123046875, -118.82276916503906 34.142765045166016, -118.82272338867188 34.142784118652344, -118.82273864746094 34.14280700683594, -118.82274627685547 34.142799377441406, -118.82276916503906 34.14283752441406, -118.82276153564453 34.14284133911133, -118.82276916503906 34.14285659790039, -118.82275390625 34.14286804199219, -118.82279968261719 34.14293670654297, -118.82278442382812 34.1429443359375, -118.82280731201172 34.14297866821289, -118.82279968261719 34.142982482910156, -118.82282257080078 34.14302062988281, -118.8227310180664 34.143062591552734, -118.82278442382812 34.14313507080078, -118.8227767944336 34.14313888549805, -118.8227767944336 34.14314651489258, -118.82263946533203 34.14320755004883), (-118.8226547241211 34.142967224121094, -118.82262420654297 34.14292526245117, -118.82260131835938 34.14293670654297, -118.8226318359375 34.14297866821289, -118.8226547241211 34.142967224121094))","{""building:units"":""1"",""ele"":""281.2"",""lacounty:ain"":""2059006004"",""lacounty:bld_id"":""312729875438"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,5.2,,,,,,1967,,11616117456,1482747677,1,0,"POLYGON ((-118.81122589111328 34.14310836791992, -118.81123352050781 34.14311218261719, -118.81120300292969 34.14312744140625, -118.81114196777344 34.14305114746094, -118.81117248535156 34.14303207397461, -118.81112670898438 34.14297103881836, -118.81126403808594 34.14289474487305, -118.8113021850586 34.1429443359375, -118.81133270263672 34.14292907714844, -118.81136322021484 34.14295959472656, -118.81133270263672 34.142974853515625, -118.8113784790039 34.14303207397461, -118.81122589111328 34.14310836791992), (-118.8112564086914 34.143009185791016, -118.81123352050781 34.14297866821289, -118.81119537353516 34.14299774169922, -118.81121826171875 34.14303207397461, -118.8112564086914 34.143009185791016))","{""building:units"":""1"",""ele"":""280.2"",""lacounty:ain"":""2060014012"",""lacounty:bld_id"":""316193875404"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,4.2,,,,,,1966,,9351677254,1482601172,1,0,"POLYGON ((-118.81907653808594 34.14299774169922, -118.81907653808594 34.142967224121094, -118.81915283203125 34.14296340942383, -118.81915283203125 34.14299392700195, -118.81920623779297 34.14299392700195, -118.8192138671875 34.14316177368164, -118.81910705566406 34.143165588378906, -118.81910705566406 34.14313507080078, -118.81900787353516 34.14313888549805, -118.81900787353516 34.14311218261719, -118.81901550292969 34.14311218261719, -118.81900787353516 34.14299774169922, -118.81907653808594 34.14299774169922), (-118.81907653808594 34.143104553222656, -118.81912231445312 34.143104553222656, -118.81912231445312 34.14306640625, -118.81907653808594 34.14306640625, -118.81907653808594 34.143104553222656))","{""building:units"":""1"",""ele"":""278.2"",""lacounty:ain"":""2060008008"",""lacounty:bld_id"":""313807875449"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,4.8,,,,,,1966,,9290310502,1482601171,1,0,"POLYGON ((-118.81956481933594 34.14318084716797, -118.8195571899414 34.14312744140625, -118.81945037841797 34.143131256103516, -118.81944274902344 34.143104553222656, -118.81945037841797 34.143104553222656, -118.81944274902344 34.14299392700195, -118.81964111328125 34.14298629760742, -118.81964874267578 34.1431770324707, -118.81956481933594 34.14318084716797), (-118.8195571899414 34.143062591552734, -118.81951904296875 34.143062591552734, -118.81951904296875 34.14309310913086, -118.81956481933594 34.143089294433594, -118.8195571899414 34.143062591552734))","{""building:units"":""1"",""ele"":""278.9"",""lacounty:ain"":""2060008006"",""lacounty:bld_id"":""313674875464"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,7.9,,,,,,1968,,9249399379,1482601170,1,0,"POLYGON ((-118.82389068603516 34.14336013793945, -118.82382202148438 34.14329528808594, -118.82380676269531 34.143306732177734, -118.82384490966797 34.14335250854492, -118.82379150390625 34.14339065551758, -118.82374572753906 34.143341064453125, -118.82379150390625 34.143310546875, -118.82377624511719 34.14329528808594, -118.82373046875 34.14332580566406, -118.82368469238281 34.14327621459961, -118.82367706298828 34.14328384399414, -118.82361602783203 34.14321517944336, -118.82362365722656 34.143211364746094, -118.82357788085938 34.143165588378906, -118.8236312866211 34.143131256103516, -118.82361602783203 34.14311218261719, -118.82356262207031 34.143150329589844, -118.8235092163086 34.14309310913086, -118.82356262207031 34.14305877685547, -118.82355499267578 34.14304733276367, -118.82359313964844 34.14302444458008, -118.82357025146484 34.143001556396484, -118.823486328125 34.14305877685547, -118.82344055175781 34.14301681518555, -118.82344055175781 34.14302062988281, -118.82339477539062 34.142967224121094, -118.82347106933594 34.14291763305664, -118.8234634399414 34.142906188964844, -118.82350158691406 34.14288330078125, -118.82349395751953 34.14287567138672, -118.82351684570312 34.14286422729492, -118.82352447509766 34.14287185668945, -118.8235855102539 34.14282989501953, -118.82364654541016 34.14289474487305, -118.82363891601562 34.14289855957031, -118.82364654541016 34.142906188964844, -118.82365417480469 34.14290237426758, -118.82368469238281 34.14293670654297, -118.82367706298828 34.142940521240234, -118.82369995117188 34.14295959472656, -118.82368469238281 34.142967224121094, -118.82380676269531 34.14310073852539, -118.82382202148438 34.143089294433594, -118.82388305664062 34.14315414428711, -118.82386779785156 34.143165588378906, -118.82389831542969 34.14319610595703, -118.82389068603516 34.1431999206543, -118.82392120361328 34.14323043823242, -118.82392883300781 34.143226623535156, -118.82398986816406 34.14329528808594, -118.82389068603516 34.14336013793945), (-118.82373046875 34.14320373535156, -118.82369995117188 34.143165588378906, -118.82368469238281 34.14317321777344, -118.82372283935547 34.14320755004883, -118.82373046875 34.14320373535156))","{""building:units"":""1"",""ele"":""276.1"",""lacounty:ain"":""2059005001"",""lacounty:bld_id"":""312375875545"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,4.3,,,,,,1967,,11500153962,1482747675,1,0,"POLYGON ((-118.81861114501953 34.143043518066406, -118.81861877441406 34.14313888549805, -118.81867980957031 34.14313507080078, -118.81868743896484 34.143211364746094, -118.81864929199219 34.143211364746094, -118.81864929199219 34.14320755004883, -118.8184585571289 34.14321517944336, -118.81845092773438 34.14310073852539, -118.81842041015625 34.143104553222656, -118.81842041015625 34.1430549621582, -118.81845092773438 34.1430549621582, -118.81845092773438 34.14305114746094, -118.81861114501953 34.143043518066406), (-118.81857299804688 34.14314270019531, -118.81857299804688 34.14310073852539, -118.81853485107422 34.14310073852539, -118.81853485107422 34.14314270019531, -118.81857299804688 34.14314270019531))","{""building:units"":""1"",""ele"":""278.0"",""lacounty:ain"":""2060020028"",""lacounty:bld_id"":""314010875494"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,4.0,,,,,,1967,,11554724982,1482747676,1,0,"POLYGON ((-118.8136215209961 34.143131256103516, -118.8136215209961 34.14310836791992, -118.8137435913086 34.143096923828125, -118.8137435913086 34.143123626708984, -118.81381225585938 34.14311981201172, -118.8138198852539 34.14323043823242, -118.81382751464844 34.14323043823242, -118.81382751464844 34.14325714111328, -118.81371307373047 34.14326477050781, -118.813720703125 34.14331817626953, -118.81362915039062 34.1433219909668, -118.81361389160156 34.143131256103516, -118.8136215209961 34.143131256103516), (-118.81375122070312 34.143192291259766, -118.81370544433594 34.14319610595703, -118.81371307373047 34.143226623535156, -118.81375122070312 34.143226623535156, -118.81375122070312 34.143192291259766))","{""building:units"":""1"",""ele"":""277.0"",""lacounty:ain"":""2060012009"",""lacounty:bld_id"":""315455875476"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,3.4,,,,,,1967,,11643403026,1482747678,1,0,"POLYGON ((-118.81319427490234 34.143310546875, -118.81300354003906 34.143348693847656, -118.81297302246094 34.14323806762695, -118.8129653930664 34.14323806762695, -118.81295776367188 34.143211364746094, -118.81306457519531 34.1431884765625, -118.81304931640625 34.14313888549805, -118.81314086914062 34.14311981201172, -118.81319427490234 34.143310546875), (-118.81307983398438 34.14322280883789, -118.81303405761719 34.14323043823242, -118.81304168701172 34.14326477050781, -118.8130874633789 34.143253326416016, -118.81307983398438 34.14322280883789))","{""building:units"":""1"",""ele"":""277.9"",""lacounty:ain"":""2060013016"",""lacounty:bld_id"":""315662875526"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,5.5,,,,,,1969,,9208488292,1482601169,1,0,"POLYGON ((-118.82766723632812 34.14321517944336, -118.8277816772461 34.14314651489258, -118.82791137695312 34.1432991027832, -118.82785034179688 34.14333724975586, -118.82784271240234 34.143333435058594, -118.82783508300781 34.143341064453125, -118.82777404785156 34.143333435058594, -118.82766723632812 34.14321517944336), (-118.82781982421875 34.14323425292969, -118.82781219482422 34.14323043823242, -118.82779693603516 34.14324188232422, -118.82781219482422 34.14326095581055, -118.82781982421875 34.14323425292969))","{""building:units"":""1"",""ele"":""273.4"",""lacounty:ain"":""2059016027"",""lacounty:bld_id"":""311213875541"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,8.2,,,,,,1971,,9256217897,1482601170,1,0,"POLYGON ((-118.82635498046875 34.143436431884766, -118.82647705078125 34.14338302612305, -118.82656860351562 34.1435432434082, -118.82649230957031 34.143577575683594, -118.82648468017578 34.1435661315918, -118.8264389038086 34.143585205078125, -118.82635498046875 34.143436431884766), (-118.826416015625 34.14352798461914, -118.8264389038086 34.14352035522461, -118.82642364501953 34.14349365234375, -118.82640075683594 34.143497467041016, -118.826416015625 34.14352798461914))","{""building:units"":""1"",""ele"":""276.5"",""lacounty:ain"":""2059016008"",""lacounty:bld_id"":""311602875613"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,8.6,,,,,,1971,,9399407006,1482601173,1,0,"POLYGON ((-118.82603454589844 34.143558502197266, -118.82616424560547 34.14350891113281, -118.82621765136719 34.143611907958984, -118.82622528076172 34.14360809326172, -118.8262710571289 34.1436882019043, -118.82618713378906 34.14371871948242, -118.826171875 34.1436882019043, -118.82611846923828 34.143707275390625, -118.82603454589844 34.143558502197266), (-118.82611846923828 34.14364242553711, -118.82610321044922 34.143611907958984, -118.82608795166016 34.143619537353516, -118.82610321044922 34.143646240234375, -118.82611846923828 34.14364242553711))","{""building:units"":""1"",""ele"":""276.9"",""lacounty:ain"":""2059016010"",""lacounty:bld_id"":""311695875664"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,5.5,,,,,,1967,,11506975336,1482747675,1,0,"POLYGON ((-118.81095123291016 34.14368438720703, -118.81111145019531 34.14366912841797, -118.81111145019531 34.1436653137207, -118.8111572265625 34.14366149902344, -118.81116485595703 34.14374923706055, -118.8111343383789 34.14375305175781, -118.81114959716797 34.14383316040039, -118.81111907958984 34.143836975097656, -118.81111907958984 34.14383316040039, -118.81098175048828 34.14384841918945, -118.81095123291016 34.14368438720703), (-118.81108856201172 34.143741607666016, -118.81105041503906 34.14374542236328, -118.8110580444336 34.14378356933594, -118.81109619140625 34.14377975463867, -118.81108856201172 34.143741607666016))","{""building:units"":""1"",""ele"":""281.9"",""lacounty:ain"":""2060014020"",""lacounty:bld_id"":""316278875687"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,5.1,,,,,,1968,,11636581632,1482747678,1,0,"POLYGON ((-118.81256103515625 34.14384460449219, -118.81259155273438 34.14384078979492, -118.81260681152344 34.14393997192383, -118.81257629394531 34.143943786621094, -118.81257629394531 34.143951416015625, -118.8124008178711 34.14396667480469, -118.8124008178711 34.14396667480469, -118.81237030029297 34.14397048950195, -118.81236267089844 34.14387893676758, -118.8124008178711 34.14387512207031, -118.81239318847656 34.143798828125, -118.81242370605469 34.143795013427734, -118.81242370605469 34.143798828125, -118.81256103515625 34.1437873840332, -118.81256103515625 34.14384460449219), (-118.81243896484375 34.14385223388672, -118.81243896484375 34.143890380859375, -118.81248474121094 34.14388656616211, -118.8124771118164 34.14384841918945, -118.81243896484375 34.14385223388672))","{""building:units"":""1"",""ele"":""281.6"",""lacounty:ain"":""2060023018"",""lacounty:bld_id"":""315820875722"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,5.9,,,,,,1966,,11663867214,1482747678,1,0,"POLYGON ((-118.81665802001953 34.143882751464844, -118.81665802001953 34.143924713134766, -118.8166732788086 34.143924713134766, -118.81666564941406 34.1440315246582, -118.816650390625 34.1440315246582, -118.816650390625 34.14405059814453, -118.81658935546875 34.144046783447266, -118.81658935546875 34.1440315246582, -118.81654357910156 34.1440315246582, -118.81654357910156 34.14404296875, -118.81644439697266 34.14404296875, -118.81644439697266 34.14398956298828, -118.8164291381836 34.14398956298828, -118.8164291381836 34.14393615722656, -118.81642150878906 34.14393615722656, -118.81642150878906 34.143890380859375, -118.81643676757812 34.143890380859375, -118.81643676757812 34.14387893676758, -118.81665802001953 34.143882751464844), (-118.81653594970703 34.14397048950195, -118.81653594970703 34.14393615722656, -118.8165054321289 34.1439323425293, -118.8165054321289 34.14397048950195, -118.81653594970703 34.14397048950195))","{""building:units"":""1"",""ele"":""279.3"",""lacounty:ain"":""2060022021"",""lacounty:bld_id"":""314596875785"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,5.2,,,,,,1966,,9242580862,1482601170,1,0,"POLYGON ((-118.82017517089844 34.143978118896484, -118.82014465332031 34.14405059814453, -118.82008361816406 34.14403533935547, -118.82005310058594 34.14411926269531, -118.81989288330078 34.144081115722656, -118.81995391845703 34.1439208984375, -118.82017517089844 34.143978118896484), (-118.82003021240234 34.14405822753906, -118.8200454711914 34.144020080566406, -118.82001495361328 34.144012451171875, -118.81999969482422 34.14405059814453, -118.82003021240234 34.14405822753906))","{""building:units"":""1"",""ele"":""281.5"",""lacounty:ain"":""2060007019"",""lacounty:bld_id"":""313563875785"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,6.9,,,,,,1966,,11445583006,1482747674,1,0,"POLYGON ((-118.81666564941406 34.1440544128418, -118.81665802001953 34.14419937133789, -118.81656646728516 34.144195556640625, -118.81656646728516 34.14419174194336, -118.81649017333984 34.14419174194336, -118.81649017333984 34.14421081542969, -118.81641387939453 34.14421081542969, -118.81641387939453 34.14413833618164, -118.81648254394531 34.144142150878906, -118.81648254394531 34.14411544799805, -118.81643676757812 34.14411163330078, -118.81643676757812 34.14405059814453, -118.81666564941406 34.1440544128418), (-118.81655883789062 34.14407730102539, -118.8165512084961 34.14407730102539, -118.8165512084961 34.14405822753906, -118.8165054321289 34.14405822753906, -118.8165054321289 34.14407730102539, -118.8165054321289 34.14407730102539, -118.8165054321289 34.14410400390625, -118.81655883789062 34.14410400390625, -118.81655883789062 34.14407730102539))","{""building:units"":""1"",""ele"":""280.9"",""lacounty:ain"":""2060022020"",""lacounty:bld_id"":""314607875848"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,4.0,,,,,,1966,,11513796711,1482747675,1,0,"POLYGON ((-118.81745147705078 34.14469528198242, -118.81745147705078 34.144798278808594, -118.81745910644531 34.144798278808594, -118.81745910644531 34.14483642578125, -118.81734466552734 34.14483642578125, -118.81734466552734 34.1448860168457, -118.81725311279297 34.1448860168457, -118.81725311279297 34.144771575927734, -118.81724548339844 34.144771575927734, -118.81724548339844 34.14472961425781, -118.81725311279297 34.14472961425781, -118.81725311279297 34.14469528198242, -118.81745147705078 34.14469528198242), (-118.81734466552734 34.14476776123047, -118.81734466552734 34.144798278808594, -118.81739044189453 34.144798278808594, -118.81739044189453 34.14476776123047, -118.81734466552734 34.14476776123047))","{""building:units"":""1"",""ele"":""279.7"",""lacounty:ain"":""2060019024"",""lacounty:bld_id"":""314377876075"",""type"":""multipolygon""}",relation
,,,,,,,,,Sheraton Agoura Hills,,,,,,,hotel,,,,,,,,21.2,,,,,,1988,,9767647333,1705365803,4,0,"POLYGON ((-118.77983093261719 34.14457321166992, -118.77983093261719 34.14457702636719, -118.7798080444336 34.14457702636719, -118.7798080444336 34.14459228515625, -118.77980041503906 34.14459228515625, -118.77980041503906 34.14460754394531, -118.77959442138672 34.14461898803711, -118.77959442138672 34.14461135864258, -118.77947998046875 34.144615173339844, -118.77947235107422 34.144535064697266, -118.77941131591797 34.14453887939453, -118.77941131591797 34.14455032348633, -118.77937316894531 34.14455032348633, -118.77937316894531 34.14453887939453, -118.77935791015625 34.1445426940918, -118.77935791015625 34.144527435302734, -118.77922821044922 34.144535064697266, -118.77922821044922 34.144554138183594, -118.77922058105469 34.144554138183594, -118.77922058105469 34.144561767578125, -118.77908325195312 34.14456558227539, -118.77908325195312 34.14455795288086, -118.7790756225586 34.144561767578125, -118.7790756225586 34.14455032348633, -118.77906799316406 34.14455032348633, -118.77906036376953 34.14442825317383, -118.77906799316406 34.14442825317383, -118.77906799316406 34.14439392089844, -118.7791519165039 34.14439010620117, -118.7791519165039 34.14437484741211, -118.77848815917969 34.144405364990234, -118.77848815917969 34.144386291503906, -118.77847290039062 34.144386291503906, -118.77847290039062 34.144317626953125, -118.77845001220703 34.144317626953125, -118.77845001220703 34.14427947998047, -118.7784652709961 34.14427947998047, -118.7784652709961 34.14422607421875, -118.77847290039062 34.14422607421875, -118.77847290039062 34.144203186035156, -118.77913665771484 34.14417266845703, -118.77912902832031 34.1441650390625, -118.77918243408203 34.1441650390625, -118.7791748046875 34.144134521484375, -118.7791748046875 34.144100189208984, -118.77934265136719 34.14409255981445, -118.77934265136719 34.14400863647461, -118.77938842773438 34.144004821777344, -118.77938842773438 34.144012451171875, -118.7800521850586 34.14398193359375, -118.7800521850586 34.14400100708008, -118.78006744384766 34.14400100708008, -118.78006744384766 34.14405059814453, -118.78008270263672 34.14405059814453, -118.78009033203125 34.14408874511719, -118.78006744384766 34.14408874511719, -118.78007507324219 34.144161224365234, -118.78006744384766 34.144161224365234, -118.78006744384766 34.14418029785156, -118.77981567382812 34.14419174194336, -118.77982330322266 34.14423751831055, -118.77986907958984 34.14423370361328, -118.77986907958984 34.14426040649414, -118.77980041503906 34.144264221191406, -118.7798080444336 34.14433288574219, -118.77991485595703 34.144325256347656, -118.77991485595703 34.14438247680664, -118.7799301147461 34.14438247680664, -118.77993774414062 34.144466400146484, -118.7799301147461 34.144466400146484, -118.7799301147461 34.14447021484375, -118.77992248535156 34.144474029541016, -118.7799301147461 34.144527435302734, -118.77989196777344 34.14453125, -118.77989196777344 34.144569396972656, -118.77983093261719 34.14457321166992), (-118.77931213378906 34.14413070678711, -118.77920532226562 34.144134521484375, -118.77921295166016 34.1441764831543, -118.7793197631836 34.144168853759766, -118.77931213378906 34.14413070678711))","{""brand"":""Sheraton"",""brand:wikidata"":""Q634831"",""building:units"":""281"",""ele"":""315.6"",""lacounty:ain"":""2061005048"",""lacounty:bld_id"":""325919875811"",""tourism"":""hotel"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,house,,,,,,,,3.8,,,,,,1968,,11520618087,1482747675,1,0,"POLYGON ((-118.80921173095703 34.144561767578125, -118.80921173095703 34.144561767578125, -118.8093032836914 34.14470291137695, -118.80912780761719 34.14478302001953, -118.8090591430664 34.144683837890625, -118.8090591430664 34.14468765258789, -118.80904388427734 34.1446647644043, -118.80914306640625 34.14461898803711, -118.80911254882812 34.14457321166992, -118.80919647216797 34.144535064697266, -118.80921173095703 34.144561767578125), (-118.8091812133789 34.144676208496094, -118.80916595458984 34.14464569091797, -118.80912017822266 34.1446647644043, -118.80914306640625 34.14469528198242, -118.8091812133789 34.144676208496094))","{""building:units"":""1"",""ele"":""280.2"",""lacounty:ain"":""2060015003"",""lacounty:bld_id"":""316828876029"",""type"":""multipolygon""}",relation
